observation,tempC_7to8,tempC_1to2,tempC_6to7,humidity_7to8,humidity_1to2,humidity_6to7,windspeedKmph_7to8,windspeedKmph_1to2,windspeedKmph_6to7,pressureMB_7to8,pressureMB_1to2,pressureMB_6to7,precipMM_7to8,precipMM_1to2,precipMM_6to7,weatherDesc_7to8,weatherDesc_1to2,weatherDesc_6to7
2018-12-22,22,29,22,42,28,41,9,3,3,1015,1013,1014,0.0,0.0,0.0,Clear,Sunny,Sunny
2018-12-23,22,29,23,38,31,42,12,4,4,1016,1013,1014,0.0,0.0,0.0,Clear,Sunny,Sunny
2018-12-24,23,28,23,51,35,48,10,8,9,1015,1012,1014,0.0,0.0,0.0,Clear,Sunny,Sunny
2018-12-25,25,29,22,42,31,43,6,15,8,1015,1012,1013,0.0,0.0,0.0,Clear,Sunny,Sunny
2018-12-26,22,26,18,36,25,31,7,17,8,1015,1013,1015,0.0,0.0,0.0,Clear,Sunny,Sunny
2018-12-27,18,24,17,26,19,27,9,12,12,1017,1013,1015,0.0,0.0,0.0,Clear,Sunny,Sunny
2018-12-28,17,24,17,33,18,21,16,15,14,1016,1013,1016,0.0,0.0,0.0,Clear,Sunny,Sunny
2018-12-29,17,24,18,30,19,25,13,11,12,1018,1015,1017,0.0,0.0,0.0,Clear,Sunny,Sunny
2018-12-30,17,25,18,29,18,22,12,12,12,1019,1017,1019,0.0,0.0,0.0,Clear,Sunny,Sunny
2018-12-31,18,26,19,29,17,23,10,11,10,1020,1017,1019,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-01-01,20,30,23,24,16,27,9,8,5,1020,1017,1018,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-01-02,24,30,22,26,16,24,3,5,9,1019,1018,1018,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-01-03,24,31,24,24,18,26,7,6,6,1020,1017,1018,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-01-04,23,31,24,27,18,31,9,9,7,1019,1016,1016,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-01-05,23,29,22,30,22,34,2,9,12,1017,1014,1015,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-01-06,23,27,20,25,17,35,4,9,12,1016,1014,1015,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-01-07,19,26,19,33,19,26,11,15,10,1017,1015,1016,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-01-08,19,29,22,30,16,23,10,7,6,1017,1014,1015,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-01-09,22,30,22,26,14,23,6,4,5,1016,1013,1014,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-01-10,20,30,22,28,18,27,10,8,7,1016,1013,1014,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-01-11,23,29,21,29,17,27,6,7,10,1016,1013,1014,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-01-13,22,30,21,28,21,31,4,5,8,1017,1014,1015,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-01-14,20,27,21,36,26,34,12,17,15,1016,1014,1015,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-01-15,20,30,24,40,27,40,11,8,5,1017,1014,1015,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-01-16,22,31,24,47,25,40,9,7,6,1016,1013,1014,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-01-17,25,30,23,35,23,32,4,6,10,1015,1013,1013,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-01-18,23,31,25,30,21,29,7,8,3,1015,1013,1014,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-01-19,22,30,24,31,21,30,11,12,9,1016,1014,1015,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-01-20,25,31,24,35,21,32,7,8,4,1017,1013,1014,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-01-21,25,29,21,35,24,40,5,17,19,1015,1012,1013,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-01-22,20,26,19,66,34,73,12,18,17,1015,1013,1014,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-01-23,18,24,18,76,42,54,8,11,13,1017,1014,1015,0.0,0.0,0.0,Partly cloudy,Sunny,Sunny
2019-01-24,21,27,19,47,22,36,4,9,15,1017,1014,1014,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-01-25,18,24,18,35,20,32,7,13,13,1017,1015,1016,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-01-26,17,24,19,57,35,44,17,19,15,1018,1016,1017,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-01-27,17,24,18,57,32,44,17,19,18,1020,1017,1017,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-01-28,16,23,17,38,30,33,17,20,17,1021,1017,1018,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-01-29,16,25,19,28,21,27,13,17,14,1020,1016,1017,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-01-30,15,27,29,26,20,22,9,6,5,1017,1016,1014,0.0,0.0,0.0,Clear,Partly cloudy,Sunny
2019-01-31,19,26,26,35,23,28,6,10,13,1016,1014,1013,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy
2019-02-01,20,27,27,37,26,28,6,8,12,1015,1014,1013,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy
2019-02-02,19,27,28,32,26,28,10,12,11,1014,1013,1012,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy
2019-02-03,22,29,26,43,26,33,10,11,4,1016,1013,1015,0.0,0.0,0.0,Clear,Sunny,Partly cloudy
2019-02-04,24,30,26,37,26,32,15,18,11,1017,1015,1016,0.0,0.0,0.0,Clear,Sunny,Partly cloudy
2019-02-05,24,30,24,39,23,42,5,11,12,1017,1014,1014,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-02-06,24,29,21,44,30,38,3,14,20,1014,1011,1012,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-02-07,19,24,17,53,39,60,17,24,23,1015,1014,1015,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-02-08,16,23,16,57,25,35,9,13,16,1018,1015,1017,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-02-09,16,24,17,31,13,17,6,10,9,1019,1015,1016,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-02-10,18,29,22,20,12,18,12,12,10,1018,1015,1015,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-02-11,22,32,23,23,19,30,10,8,6,1017,1014,1015,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-02-12,24,32,27,32,27,34,11,12,8,1017,1014,1016,0.0,0.0,0.0,Clear,Sunny,Cloudy
2019-02-13,27,31,25,31,28,32,7,10,10,1018,1015,1015,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy
2019-02-14,25,31,24,36,25,39,6,10,19,1016,1012,1013,0.0,0.0,0.0,Partly cloudy,Sunny,Sunny
2019-02-16,22,31,22,35,15,29,4,7,5,1017,1014,1015,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-02-17,22,30,23,30,15,26,8,8,14,1016,1012,1013,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-02-18,25,31,24,20,14,23,2,13,15,1014,1010,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-02-19,27,34,26,18,14,25,4,7,14,1013,1011,1013,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-02-20,27,34,26,20,16,29,10,14,17,1014,1012,1014,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-02-21,27,33,26,30,23,46,3,11,18,1018,1015,1016,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-02-22,27,33,26,30,21,37,2,10,18,1016,1013,1014,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-02-23,28,34,26,31,17,25,6,12,17,1014,1011,1012,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-02-24,27,32,24,22,15,18,7,20,18,1013,1010,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-02-25,25,31,24,21,16,25,9,19,17,1013,1010,1010,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-02-26,23,28,22,37,18,37,15,28,19,1012,1009,1010,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-02-27,22,27,21,43,31,50,10,23,20,1012,1010,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-02-28,21,28,24,45,20,26,7,10,7,1014,1011,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-03-01,23,30,26,31,17,23,11,12,10,1013,1010,1010,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-03-02,26,34,25,29,17,32,14,16,20,1012,1009,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-03-03,23,31,23,50,29,66,12,18,19,1013,1010,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-03-04,22,29,22,66,42,66,13,21,20,1012,1009,1010,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-03-05,21,29,23,67,29,43,8,16,18,1012,1009,1010,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-03-06,22,29,22,48,20,41,9,13,14,1013,1010,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-03-07,24,31,25,36,13,27,5,9,15,1013,1010,1010,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-03-08,26,32,26,24,16,28,4,11,18,1013,1011,1012,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-03-09,26,33,25,30,20,31,8,17,19,1014,1012,1013,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-03-10,28,33,26,23,16,28,4,13,20,1014,1011,1012,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-03-11,25,32,25,35,22,34,9,18,17,1015,1012,1014,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-03-12,26,33,27,37,18,30,5,13,17,1016,1012,1013,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-03-13,24,32,25,30,20,28,9,16,19,1015,1013,1015,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-03-14,24,31,24,40,19,23,11,15,16,1016,1013,1014,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-03-15,25,34,27,20,13,16,7,9,15,1016,1012,1013,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-03-16,28,35,27,17,14,21,10,14,17,1014,1011,1012,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-03-17,28,34,27,17,14,22,6,16,19,1014,1011,1012,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-03-18,29,34,28,19,14,20,6,12,21,1014,1011,1012,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-03-19,30,35,28,14,11,19,3,9,17,1012,1008,1009,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-03-20,29,34,26,19,16,27,7,13,21,1011,1009,1010,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-03-22,27,33,27,20,15,28,6,13,13,1015,1012,1012,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-03-23,30,37,29,19,11,17,7,9,15,1014,1010,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-03-24,30,37,30,16,12,19,9,9,14,1013,1009,1009,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-03-25,33,37,31,16,11,18,7,11,23,1012,1009,1010,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-03-26,31,37,30,19,10,19,13,13,18,1013,1010,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-03-27,33,37,30,16,8,16,5,10,18,1015,1011,1013,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-03-28,33,38,31,10,9,20,8,8,14,1014,1010,1010,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-03-29,33,40,32,17,10,23,9,13,10,1012,1008,1009,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-03-30,32,38,32,24,15,25,12,12,17,1011,1008,1009,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-03-31,30,37,30,29,13,20,12,23,20,1011,1009,1010,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-04-01,30,36,29,23,13,29,10,18,19,1012,1009,1010,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-04-02,31,37,29,21,11,39,7,10,17,1012,1009,1009,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-04-03,32,38,31,23,12,35,8,8,17,1011,1008,1009,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-04-04,33,38,31,19,12,27,9,13,21,1012,1009,1009,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-04-05,31,36,30,35,20,29,9,14,24,1013,1010,1012,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-04-06,30,36,30,31,17,24,13,20,21,1013,1010,1010,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-04-07,30,37,30,25,15,28,11,20,19,1011,1008,1008,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-04-08,31,37,30,24,13,24,11,19,21,1010,1007,1008,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-04-09,30,36,29,26,14,21,13,23,21,1010,1008,1009,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-04-10,31,37,31,29,14,23,13,19,20,1011,1009,1010,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-04-11,32,38,31,23,15,26,8,17,21,1011,1008,1008,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-04-12,32,38,31,25,14,31,10,16,20,1011,1008,1008,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-04-13,32,39,33,23,14,21,9,7,12,1011,1007,1008,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-04-14,34,38,33,20,14,23,8,7,15,1010,1007,1008,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-04-15,33,37,31,23,18,32,8,9,19,1010,1007,1008,0.0,0.0,0.6,Clear,Sunny,Patchy rain possible
2019-04-16,30,34,29,40,27,37,4,11,18,1010,1008,1009,0.0,0.1,0.4,Clear,Patchy light rain with thunder,Patchy rain possible
2019-04-17,26,33,27,38,13,16,13,20,20,1013,1010,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-04-18,26,33,29,46,22,32,11,10,19,1013,1010,1010,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-04-19,30,36,30,31,12,25,7,9,19,1011,1007,1007,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-04-20,31,36,31,24,12,23,6,10,19,1008,1005,1006,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-04-21,30,36,31,27,13,22,9,16,20,1009,1005,1006,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-04-22,31,36,31,24,11,26,9,9,17,1009,1007,1007,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-04-23,32,39,32,23,13,27,11,5,11,1010,1007,1008,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-04-25,33,39,33,29,14,21,13,14,20,1011,1008,1008,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-04-26,35,40,34,18,14,25,14,17,21,1009,1006,1006,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-04-27,36,40,35,17,13,17,23,15,20,1008,1005,1005,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-04-28,36,41,35,10,10,13,18,19,21,1008,1005,1005,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-04-29,33,39,33,28,17,23,13,17,21,1008,1005,1006,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-04-30,32,37,30,32,16,33,18,25,23,1008,1005,1006,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-05-01,30,36,28,34,20,44,17,24,23,1007,1004,1006,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-05-02,29,35,28,33,22,39,16,23,22,1007,1004,1006,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-05-03,28,33,27,42,25,50,18,23,23,1008,1007,1008,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-05-04,27,34,28,58,32,57,19,20,23,1011,1009,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-05-05,28,35,29,52,27,47,17,18,19,1013,1010,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-05-06,30,36,31,34,16,28,11,17,21,1011,1008,1008,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-05-07,31,36,30,33,21,41,13,20,23,1010,1007,1009,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-05-08,28,35,28,55,28,56,19,19,24,1011,1009,1009,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-05-09,27,34,28,55,27,51,18,19,22,1010,1008,1009,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-05-10,27,34,28,60,29,48,17,21,22,1010,1008,1009,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-05-11,28,36,30,44,21,41,12,16,21,1011,1008,1009,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-05-12,30,37,30,45,20,51,14,18,23,1011,1007,1007,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-05-13,30,37,30,39,19,45,16,20,23,1009,1007,1007,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-05-14,30,36,29,38,22,44,16,23,22,1010,1007,1007,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-05-15,29,36,30,43,19,36,14,21,22,1011,1008,1009,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-05-16,29,36,30,41,19,31,15,21,19,1012,1009,1009,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-05-17,30,37,31,43,20,32,13,20,21,1012,1009,1009,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-05-18,32,38,32,35,16,22,14,21,21,1010,1007,1008,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-05-19,33,38,33,31,16,23,14,18,22,1010,1007,1008,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-05-20,32,39,33,32,17,31,12,17,22,1010,1007,1007,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-05-21,34,39,33,27,19,33,13,19,22,1009,1007,1007,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-05-22,31,38,32,43,24,39,14,20,24,1009,1006,1007,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-05-23,32,39,31,44,19,44,14,19,22,1008,1005,1007,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-05-24,31,38,32,40,21,37,14,21,23,1010,1006,1007,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-05-25,31,37,31,42,25,43,15,23,24,1009,1005,1006,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-05-26,30,37,31,43,26,46,15,21,23,1008,1005,1006,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-05-27,31,37,32,44,22,32,16,24,22,1008,1005,1005,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-05-29,31,38,33,42,17,27,16,23,21,1006,1004,1004,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-05-30,31,37,31,46,23,42,17,21,22,1006,1003,1004,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-05-31,31,38,31,42,22,46,18,20,22,1006,1003,1004,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-06-01,30,37,29,53,32,62,20,27,27,1008,1005,1006,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-06-02,31,37,30,52,31,58,17,24,24,1007,1004,1004,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-06-03,29,35,29,62,36,65,23,28,25,1007,1004,1005,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-06-04,30,37,30,56,29,52,25,26,24,1007,1004,1005,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-06-05,31,38,32,54,28,40,21,22,23,1007,1004,1004,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-06-06,29,37,30,56,33,58,20,24,22,1007,1004,1005,0.0,0.0,0.0,Partly cloudy,Sunny,Sunny
2019-06-07,30,36,32,63,38,57,21,24,19,1007,1004,1005,0.0,0.0,0.1,Clear,Sunny,Patchy light rain with thunder
2019-06-08,31,38,33,54,32,45,21,19,17,1007,1004,1003,0.0,0.0,0.2,Clear,Sunny,Sunny
2019-06-09,32,38,31,48,30,51,23,21,24,1005,1002,1003,0.0,0.0,0.5,Clear,Sunny,Patchy rain possible
2019-06-10,30,34,30,47,39,61,15,16,18,1004,1002,1002,0.0,0.2,0.0,Clear,Patchy rain possible,Sunny
2019-06-11,31,34,29,59,43,68,13,11,20,1002,1000,1001,0.0,0.1,4.1,Clear,Patchy light drizzle,Torrential rain shower
2019-06-12,30,33,27,57,48,66,22,23,24,1002,1001,1002,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy
2019-06-13,29,32,27,49,40,65,23,29,30,1004,1002,1004,0.0,0.0,0.3,Clear,Sunny,Patchy rain possible
2019-06-14,29,32,27,55,46,67,20,31,28,1004,1001,1003,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-06-15,28,31,26,65,51,72,21,30,31,1005,1003,1006,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy
2019-06-16,28,32,27,64,48,70,22,32,32,1007,1004,1007,0.0,0.0,0.0,Overcast,Partly cloudy,Partly cloudy
2019-06-17,28,31,26,64,49,70,29,34,33,1007,1005,1007,0.0,0.0,0.0,Overcast,Partly cloudy,Partly cloudy
2019-06-18,28,32,26,62,51,72,26,37,31,1005,1002,1004,0.0,0.0,0.2,Partly cloudy,Partly cloudy,Light rain shower
2019-06-19,28,31,26,66,55,73,28,30,26,1004,1002,1005,0.0,0.1,0.0,Light rain shower,Light rain shower,Partly cloudy
2019-06-20,28,33,27,61,43,68,20,23,24,1006,1003,1004,0.0,0.0,0.0,Clear,Sunny,Sunny
2019-06-21,28,31,27,61,51,66,17,21,23,1006,1003,1004,0.0,0.0,0.0,Clear,Patchy rain possible,Sunny
2019-06-22,28,31,27,61,51,67,17,21,24,1005,1002,1004,0.0,0.1,2.1,Clear,Patchy rain possible,Moderate or heavy rain shower
2019-06-23,27,31,27,69,53,71,17,18,23,1005,1001,1003,0.0,0.0,0.2,Clear,Partly cloudy,Patchy rain possible
2019-06-24,27,28,25,71,64,81,15,9,9,1005,1003,1005,0.0,0.2,0.4,Partly cloudy,Light rain shower,Light rain shower
2019-06-25,27,31,27,73,58,75,12,15,18,1006,1004,1005,0.1,0.5,3.6,Light rain shower,Light rain shower,Torrential rain shower
2019-06-26,28,31,27,69,57,78,11,17,20,1006,1003,1005,0.0,0.2,2.1,Partly cloudy,Light rain shower,Moderate or heavy rain shower
2019-06-27,28,30,26,72,64,79,19,23,24,1005,1001,1003,0.0,0.7,1.2,Partly cloudy,Moderate or heavy rain shower,Moderate or heavy rain shower
2019-06-28,25,24,24,82,88,90,28,29,28,1004,1002,1003,0.0,1.3,0.5,Light rain shower,Moderate rain,Light rain shower
2019-06-29,23,24,23,93,84,89,17,19,24,1004,1003,1003,3.0,0.3,0.1,Heavy rain,Patchy light rain,Light rain shower
2019-06-30,24,25,23,86,74,86,13,22,21,1004,1003,1004,0.7,0.1,0.0,Moderate or heavy rain shower,Patchy rain possible,Partly cloudy
2019-07-02,25,25,24,86,83,89,17,22,17,1004,1002,1004,0.1,0.5,0.3,Light rain shower,Light rain shower,Light rain shower
2019-07-03,25,26,24,84,76,86,22,24,22,1004,1002,1003,0.0,0.3,0.0,Cloudy,Light rain shower,Cloudy
2019-07-04,25,26,24,81,79,87,21,28,25,1004,1002,1003,0.2,0.2,0.1,Light rain shower,Light rain shower,Light rain shower
2019-07-05,25,25,24,79,83,84,29,36,31,1002,1000,1001,0.0,0.6,0.5,Light rain shower,Moderate or heavy rain shower,Light rain shower
2019-07-06,24,23,24,87,87,86,36,32,26,1002,1001,1002,0.4,0.3,0.1,Light rain shower,Light rain shower,Light rain shower
2019-07-07,23,23,23,91,89,89,27,28,25,1002,1002,1003,0.5,0.4,0.4,Light rain shower,Light rain shower,Light rain shower
2019-07-08,25,26,24,84,80,89,23,31,29,1004,1002,1004,0.1,0.6,0.3,Light rain shower,Moderate or heavy rain shower,Light rain shower
2019-07-09,24,26,24,88,78,88,31,31,29,1003,1001,1003,0.3,0.2,0.1,Light rain shower,Light rain shower,Light rain shower
2019-07-10,25,27,24,80,78,87,31,31,27,1003,1001,1003,0.0,1.0,0.2,Overcast,Moderate or heavy rain shower,Light rain shower
2019-07-11,24,26,24,84,78,87,35,34,27,1006,1005,1006,0.1,0.2,0.0,Light rain shower,Light rain shower,Partly cloudy
2019-07-12,26,28,25,78,68,85,36,35,27,1006,1005,1007,0.0,0.1,0.1,Cloudy,Light rain shower,Light rain shower
2019-07-13,26,28,24,77,69,83,30,34,31,1008,1006,1008,0.0,0.2,0.1,Light rain shower,Light rain shower,Patchy rain possible
2019-07-14,26,28,25,73,68,83,33,38,34,1007,1005,1006,0.1,0.1,0.0,Light rain shower,Light rain shower,Partly cloudy
2019-07-15,27,29,25,74,66,82,35,36,30,1005,1004,1005,0.1,0.1,0.1,Light rain shower,Light rain shower,Patchy rain possible
2019-07-16,27,29,25,74,64,80,35,36,31,1007,1005,1007,0.0,0.1,0.1,Light rain shower,Patchy rain possible,Light rain shower
2019-07-17,27,29,25,73,62,80,27,28,25,1007,1005,1006,0.1,0.2,0.1,Light rain shower,Light rain shower,Patchy rain possible
2019-07-18,27,29,25,71,62,82,18,20,19,1006,1003,1004,0.0,0.4,2.0,Cloudy,Light rain shower,Moderate or heavy rain shower
2019-07-19,27,30,27,69,57,77,12,14,14,1004,1001,1002,0.0,0.1,1.8,Partly cloudy,Patchy rain possible,Moderate or heavy rain shower
2019-07-20,26,28,26,80,70,83,13,13,10,1004,1001,1002,0.4,1.0,0.7,Light rain shower,Moderate or heavy rain shower,Patchy rain possible
2019-07-21,26,30,27,82,65,82,6,7,11,1003,1000,1001,0.3,0.8,3.5,Patchy light rain,Moderate or heavy rain shower,Torrential rain shower
2019-07-22,28,30,26,76,66,85,14,11,11,1001,999,1001,0.0,1.0,1.4,Partly cloudy,Moderate or heavy rain shower,Moderate or heavy rain shower
2019-07-23,27,31,26,78,64,84,11,10,15,1002,1000,1002,0.0,1.0,1.6,Partly cloudy,Moderate or heavy rain shower,Moderate or heavy rain shower
2019-07-24,27,28,24,82,75,89,15,22,28,1004,1002,1005,0.0,1.0,0.6,Cloudy,Moderate or heavy rain shower,Light rain shower
2019-07-25,25,25,24,85,84,92,28,31,31,1006,1005,1006,0.2,0.8,1.0,Light rain shower,Moderate or heavy rain shower,Light rain
2019-07-26,23,24,23,88,86,90,27,34,34,1005,1003,1005,0.4,0.6,1.0,Light rain shower,Moderate or heavy rain shower,Light rain shower
2019-07-27,23,23,23,90,90,90,36,38,33,1004,1003,1005,0.7,0.5,0.4,Moderate or heavy rain shower,Light rain shower,Light rain shower
2019-07-28,24,25,23,85,83,88,36,34,32,1004,1002,1004,0.4,0.6,1.2,Light rain shower,Moderate or heavy rain shower,Moderate or heavy rain shower
2019-07-29,24,23,23,85,89,93,33,33,35,1003,1002,1004,0.3,0.5,1.6,Light rain shower,Light rain shower,Moderate or heavy rain shower
2019-07-30,23,23,23,91,88,91,35,41,36,1004,1003,1005,0.6,0.4,0.8,Moderate or heavy rain shower,Light rain shower,Light rain shower
2019-07-31,23,23,23,91,91,92,33,37,37,1006,1005,1005,0.7,0.7,1.2,Moderate or heavy rain shower,Moderate rain,Moderate rain
2019-08-01,24,24,23,88,86,92,34,34,31,1006,1004,1005,0.4,0.6,0.4,Light rain shower,Moderate or heavy rain shower,Light rain shower
2019-08-02,23,23,23,91,91,93,31,36,32,1004,1003,1004,0.2,0.5,0.7,Light rain shower,Light rain shower,Light rain shower
2019-08-03,23,23,23,95,94,97,30,38,37,1004,1002,1002,1.1,1.1,22.0,Moderate or heavy rain shower,Moderate rain,Heavy rain
